1	32626
1	32627
1	32628
1	32629
1	32630
1	32631
1	32632
1	32633
1	32634
1	32635
1	32636
1	32637
1	32638
1	32639
1	32640
1	32641
1	32642
1	32643
1	32644
1	32645
1	32646
1	32647
1	32648
1	32649
1	32650
1	32651
1	32652
1	32653
1	32654
1	32655
1	32656
1	32657
1	32658
1	32659
1	32660
1	32661
1	32662
1	32663
1	32664
1	32665
1	32666
1	32667
1	32668
1	32669
1	32670
1	32671
1	32672
1	32673
1	32674
1	32675
1	32676
1	32677
1	32678
1	32679
1	32680
1	32681
1	32682
1	32683
1	32684
1	32685
1	32686
1	32687
1	32688
1	32689
1	32690
1	32691
1	32692
1	32693
1	32694
1	32695
1	32696
1	32697
1	32698
1	32699
1	32700
1	32701
1	32702
1	32703
1	32704
1	32705
1	32706
1	32707
1	32708
1	32709
1	32710
1	32711
1	32712
1	32713
1	32714
1	32715
1	32716
1	32717
1	32718
1	32719
1	32720
1	32721
1	32722
1	32723
1	32724
1	32725
1	32726
1	32727
1	32728
1	32729
1	32730
1	32731
1	32732
1	32733
1	32734
1	32735
1	32736
1	32737
1	32738
1	32739
1	32740
1	32741
1	32742
1	32743
1	32744
1	32745
1	32746
1	32747
1	32748
1	32749
1	32750
1	32751
1	32752
1	32753
1	32754
1	32755
1	32756
1	32757
1	32758
1	32759
1	32760
1	32761
1	32762
2	25921
2	25922
2	25923
2	25924
2	25925
2	25926
2	25927
2	25928
2	25929
2	25930
2	25931
2	25932
2	25933
2	25934
2	25935
2	25936
2	25937
2	25938
2	25939
2	25940
2	25941
2	25942
2	25943
2	25944
2	25945
2	25946
2	25947
2	25948
2	25949
2	25950
2	25951
2	25952
2	25953
2	25954
2	25955
2	25956
2	25957
2	25958
2	25959
2	25960
2	25961
2	25962
2	25963
2	25964
2	25965
2	25966
2	25967
2	25968
2	25969
2	25970
2	25971
2	25972
2	25973
2	25974
2	25975
2	25976
2	25977
2	25978
2	25979
2	25980
2	25981
2	25982
2	25983
2	25984
2	25985
2	25986
2	25987
2	25988
2	25989
2	25990
2	25991
2	25992
2	25993
2	25994
2	25995
2	25996
2	25997
2	25998
2	25999
2	26000
2	26001
2	26002
2	26003
2	26004
2	26005
2	26006
2	26007
2	26008
2	26009
2	26010
2	26011
2	26012
2	26013
2	26014
2	26015
2	26016
2	26017
2	26018
2	26019
2	26020
2	26021
2	26022
2	26023
2	26024
2	26025
2	26026
2	26027
2	26028
2	26029
2	26030
2	26031
2	26032
2	26033
2	26034
2	26035
2	26036
2	26037
2	26038
2	26039
2	26040
2	26041
2	26042
2	26043
2	26044
2	26045
2	26046
2	26047
2	26048
2	26049
2	26050
2	26051
2	26052
2	26053
2	26054
2	26055
2	26056
2	26057
2	26058
2	26059
2	26060
2	26061
2	26062
2	26063
2	26064
2	26065
2	26066
2	26067
2	26068
2	26069
2	26070
2	26071
2	26072
2	26073
2	26074
2	26075
2	26076
2	26077
2	26078
2	26079
2	26080
2	26081
2	26082
2	26083
2	26084
2	26085
